AI_Integration_Level,Fuel_Consumption_L,Downtime_Hours,Predicted_Maintenance_Accuracy,Route_Optimization_Score,Safety_Score
0.3745401188473625,47.367243488478714,5.702188099129407,0.0,0.18848286980162765,0.3794451454942993
0.9507143064099162,48.29282088003291,5.331054536903127,0.4024342218843124,0.6541345317785244,0.46773466775525907
0.7319939418114051,45.896207087317045,4.736081422743863,0.5608797836482701,0.3942214737492886,0.5223803325787941
0.5986584841970366,49.55300485990525,5.690273835256673,0.16033993430883836,0.3156060387771398,0.039763395573851
0.15601864044243652,51.096228055634775,5.22690722331306,0.3254991637326685,0.18217051863608258,0.11229569962424918
0.15599452033620265,47.22715280491451,4.927012140196874,0.08873232525582656,0.13673819624306324,0.0
0.05808361216819946,50.00499873516179,4.321836481260348,0.05545412481991671,0.11730068526472062,0.0
0.8661761457749352,47.957607870759695,5.098365941613586,0.5160016626898785,0.681734267786327,0.20914934191196438
0.6011150117432088,51.03704416485687,5.905422146969918,0.5513054754592625,0.5564870489795459,0.15842708281020756
0.7080725777960455,45.01714952850417,3.621150423404054,0.6239598789007922,0.6627865330702833,0.6581291948760253
0.020584494295802447,51.41348544895009,3.6547317433869715,0.08059663661766389,0.0,0.0
0.9699098521619943,45.879531879012966,5.364271479345719,0.753098323608446,0.5992859415593415,0.15737076498982144
0.8324426408004217,49.163897987153,5.101437301882893,0.5069942089441932,0.5896255869768104,0.44076624961637384
0.21233911067827616,48.475994211695465,5.331945075702117,0.248584414429472,0.15585270418560596,0.11134132940177398
0.18182496720710062,49.18768166277872,4.733170536434654,0.05242892326192505,0.03585513933262044,0.0
0.18340450985343382,46.849516231518415,3.925443242153091,0.12149330093574671,0.2743569330383212,0.04956234336665093
0.3042422429595377,53.1681541595478,4.577922654347969,0.14587113048003542,0.525173937463243,0.3931354705493162
0.5247564316322378,47.1644956289632,5.7695075222300165,0.25489553701343776,0.42149161706143845,0.4248070928495907
0.43194501864211576,47.368720278727494,4.765566482863245,0.14726135275943839,0.3366099188113185,0.3577106108530695
0.2912291401980419,53.444026600072014,4.772711082306239,0.2857492533024848,0.3458402934141811,0.0
0.6118528947223795,50.33947682479014,3.673062945373091,0.6659440930794631,0.17901370776126918,1.0
0.13949386065204183,47.421740022752786,4.094970130464276,0.3262863423642595,0.10889073655479294,0.331165044288056
0.29214464853521815,49.596352323924705,5.549240688986111,0.0,0.36596386022154115,0.2724080185799749
0.3663618432936917,49.345360139781555,4.862958735648943,0.49963942685521123,0.17829828289010202,0.0
0.45606998421703593,46.39666333274222,5.486479543143421,0.23737448925965793,0.15806840117748214,0.46040682044987447
0.7851759613930136,48.090886831267035,4.607446794990619,0.6383627375485073,0.5610111295297934,0.2594540935077446
0.19967378215835974,49.84740168517022,4.262115505362001,0.0,0.14065252163848171,0.04927245209860488
0.5142344384136116,52.2757185924683,4.8592535207891405,0.3677907121277847,0.24937798652288992,0.0
0.5924145688620425,49.32613302911692,4.70167514905636,0.4537382520283295,0.7587351180541744,0.0
0.046450412719997725,49.74948437841199,4.58252590368763,0.0,0.0,0.13239732693958262
0.6075448519014384,48.06589423212888,4.584344411319856,0.5226330355237871,0.2826097362120935,0.5492556462493272
0.17052412368729153,52.10651950057282,4.929120466210603,0.3817329232012755,0.11384989490487693,0.2547829255555316
0.06505159298527952,51.77211770650926,4.752914653909357,0.008004462233958905,0.18496779039463332,0.19458002974852415
0.9488855372533332,51.10422677733637,4.5148881256738145,0.8982980807528025,0.7142762902897346,0.4487622990142066
0.9656320330745594,49.74086171360189,5.883044545980156,0.5993784431387277,0.7970631128125198,0.37148294236498103
0.8083973481164611,46.398654202134416,5.21280956545362,0.7034591559661878,0.47557142193737223,0.4683384864684143
0.3046137691733707,52.02103291309938,5.073149101674133,0.0,0.45161359384055505,0.3546128276700201
0.09767211400638387,50.06582343887237,4.964773856702457,0.5482191511069061,0.1575107396925544,0.049074899596525924
0.6842330265121569,49.04070044377123,5.319122672717516,0.7506854465466151,0.6703300052157591,0.6378371879693081
0.4401524937396013,50.67684187691546,5.2571086668069364,0.23357554501740113,0.38488846517597636,0.16190740597840272
0.12203823484477883,50.387360290233644,4.480419657754715,0.0,0.21526128179290177,0.0
0.4951769101112702,47.614015557820565,4.2239613992340415,0.38442243433453616,0.24042479863186852,0.2400461254442722
0.034388521115218396,49.3412100164703,3.8622699375506975,0.0,0.0,0.043343444911349116
0.9093204020787821,45.73715421412928,5.87777914773073,0.6891221728834938,0.8839623908924911,0.42505948019950085
0.2587799816000169,50.04266327839791,4.77216943109197,0.2531079316888676,0.4280462782926072,0.4469660812045736
0.662522284353982,52.32899439242529,5.282779323397086,0.24898407387322316,0.324831873307625,0.5259614145144609
0.31171107608941095,46.25291418701835,5.0947964128893535,0.4299227149418868,0.27124371724663005,0.0
0.5200680211778108,49.99722212903405,5.445878008740586,0.5043598345385898,0.325409445810574,0.6384250839266987
0.5467102793432796,51.06360192791741,4.956796862855284,0.5559934518242773,0.3054779891027305,0.0
0.18485445552552704,51.540286739686174,4.332318376174868,0.12377548138062694,0.18136679594746277,0.6283347764206326
0.9695846277645586,48.02282816447596,4.462049897444896,0.35682104094186734,0.8983329106782301,0.40327008921541463
0.7751328233611146,47.407972128989435,4.809118233030968,0.7071621178605632,0.649098988513465,0.3324231492840711
0.9394989415641891,48.356146598972835,4.188574981762402,0.5659950216052065,0.6566973386852866,0.44535042162304267
0.8948273504276488,51.93432838470508,4.554939764195575,0.3126300226437145,0.7483496898110106,0.534766759919593
0.5978999788110851,46.28193871994653,4.388630786992021,0.6650218592101814,0.3944285580711787,0.29290518930072096
0.9218742350231168,47.10712889238482,4.817219131824593,1.0,0.7532228213769279,0.41836957795201024
0.0884925020519195,49.03821477992248,4.750214051124046,0.05015542555842627,0.2758392316072996,0.3705909033444869
0.1959828624191452,47.950666132966155,5.0558212191789185,0.5611729201172941,0.0,0.23743062252309355
0.045227288910538066,49.89404088471665,5.426329126399906,0.04811295640322505,0.1535083114639086,0.0
0.32533033076326434,52.66638671347588,4.872185800488147,0.13862683747048424,0.013139509836877977,0.34458034065793064
0.388677289689482,47.398024461538775,4.241021534499998,0.13043532035796265,0.47575712384878066,0.321478622743681
0.2713490317738959,49.57159313111752,3.970404330459913,0.5065068425693198,0.10795793234949283,0.0
0.8287375091519293,49.56912930662308,5.06458415455471,0.39093797976271893,0.4389024252229744,0.6041159860749857
0.3567533266935893,49.15245083951728,4.660115167501914,0.3825110576127664,0.371855379083504,0.1354159797740988
0.28093450968738076,46.70268279299386,4.91570061537431,0.07358400938182966,0.2653263917368972,0.08223954171554142
0.5426960831582485,48.4530009140671,5.153916655912936,0.26611806236957136,0.2571440269244376,0.20369280138930812
0.14092422497476265,48.65986518441302,5.718770022416275,0.2990599272772567,0.0,0.0
0.8021969807540397,50.86590942089814,4.110203316938628,0.4534426380397955,0.5735255124418375,0.2614016873358291
0.07455064367977082,50.801883273557124,4.492280174400041,0.0,0.0,0.214823125934488
0.9868869366005173,46.40276503263815,4.93764511429244,0.8779063175913029,0.5809442565118439,0.4779717882083127
0.7722447692966574,48.83960489931811,4.414458311980691,0.8291610063801185,0.5965266955357081,0.057103329491424715
0.1987156815341724,48.900131742865405,4.251497702361539,0.26009031046940045,0.004156016012364816,0.3385284977497538
0.005522117123602399,53.90662950887269,5.654678241998639,0.0,0.06812248134668324,0.0
0.8154614284548342,50.176895646375826,4.45971225117538,0.4360828429206747,0.8351176107236471,0.09418222727748798
0.7068573438476171,47.49169449001512,4.331270242544711,0.4825088996874348,0.5078596956506254,0.8978632139030862
0.7290071680409873,48.0819005707762,4.411345112548749,0.5453307432921831,0.5662780353285781,0.09392036371814483
0.7712703466859457,48.85727402826625,5.5275714906061,0.31146524678476983,0.8811672699397823,0.597795347697541
0.07404465173409036,50.68771282491604,4.650828281940901,0.1934770580604724,0.0,0.0
0.3584657285442726,50.79060902805234,4.300022658313541,0.25369004676713974,0.44753457568531574,0.20960491563014905
0.11586905952512971,50.343030755620326,4.577601668384629,0.0,0.2475304343307196,0.0
0.8631034258755935,49.14891779578967,4.958652600544732,0.3838629645857457,0.7754751702827626,0.11309463336062614
0.6232981268275579,49.416350288205535,5.433419535266586,0.3105510289758555,0.6612357727305631,0.43596671831335565
0.3308980248526492,49.57661253474544,5.397266279116022,0.20382115863453745,0.29025976353327976,0.26346266846139826
0.06355835028602363,46.40240103028521,4.609844330016559,0.4198042702895748,0.0,0.3173059526949177
0.3109823217156622,49.72192559585481,4.7282182903968195,0.2528825935602627,0.39742273496983177,0.1437858550667087
0.32518332202674705,48.68290022739788,6.044938369049009,0.046466614557928054,0.4138138232769945,0.714427776324729
0.7296061783380641,46.329536469261505,5.483250141673988,0.525666238564555,0.7130017189775413,0.4245936942449103
0.6375574713552131,54.51698642039536,4.861358755107096,0.3503703816036645,0.4848434158642953,0.4540968312733575
0.8872127425763265,50.17900084068608,3.8346795250751105,0.6505120580070839,0.557980379890246,0.0951269325855929
0.4722149251619493,49.79009905397562,4.761141372295685,0.4277753880140096,0.3828655319882036,0.07786423454872249
0.1195942459383017,49.19794689583927,4.3342984340116155,0.3207783317640667,0.23103018708890166,0.18852110563876215
0.713244787222995,51.10382252368588,4.554394411365011,0.46588426043317155,0.6885863588962411,0.3284330051358718
0.7607850486168974,47.29500695727752,4.502118388141177,0.829910237607119,0.5061373674014839,0.4197054575809387
0.5612771975694962,49.09395281732962,4.873170374640072,0.5520474829031059,0.46826383259623067,0.07090238788050479
0.770967179954561,47.71017464467457,5.019460464684597,0.3673504298075727,0.3819086392930273,0.40826066154564034
0.49379559636439074,51.196227909160505,4.624333667280056,0.7678762267501907,0.5180892127241707,0.2715963151164856
0.5227328293819941,48.085151293603694,4.3506921882853336,0.4104025700461357,0.27455330852773596,0.0
0.42754101835854963,51.98888511408812,4.901983545990874,0.11515217132219568,0.4384440677046444,0.37013256016583695
0.02541912674409519,49.78873966142037,4.750352228912039,0.3473592338971872,0.0,0.0
0.10789142699330445,51.49503448015746,4.049072574554334,0.4867638588552699,0.2356309562100795,0.09892631937614012
0.03142918568673425,50.784003175898384,5.303156887549387,0.014138209809332496,0.07184716776846628,0.4567984744428749
0.6364104112637804,51.800284462359144,4.622848173798619,0.3193008193589758,0.3601041541052933,0.4819787359740229
0.3143559810763267,47.97246881740479,4.8589867563129365,0.17299995601964324,0.3394704429693238,0.32260924223667614
0.5085706911647028,51.55696102431093,4.879905401254462,0.4786030016722438,0.29287376460272746,0.024842969933533077
0.907566473926093,45.821039456578426,4.974128215774625,0.8545652037973241,0.7931081110613389,0.8869730855120008
0.24929222914887494,49.961607409652935,5.068035816101496,0.2786303374109722,0.14585245055454799,0.4663327159335209
0.41038292303562973,48.70296467387616,4.33949345765757,0.2911973708978696,0.049630123432272855,0.0
0.7555511385430487,46.813141662738396,5.141068223503576,0.7982661054992977,0.41930091783514595,0.2515292474323746
0.22879816549162246,48.09855666726751,4.823357336125767,0.08843949461416639,0.10703641781562419,0.425775112322567
0.07697990982879299,48.680198592526935,5.540681896034801,0.2569906081603848,0.2629632859338814,0.48675700039529796
0.289751452913768,49.462020909335386,5.401694482934339,0.13362339925283118,0.35248513426470973,0.0
0.16122128725400442,48.86969005267461,5.658156989421672,0.19261064118982157,0.36449517728882463,0.0
0.9296976523425731,49.695203120908026,4.512223323104154,0.590887937588008,0.9453185216614086,0.41960516054231844
0.808120379564417,47.935623179040654,5.627170093004121,0.522189013981953,0.5258776639846755,0.0
0.6334037565104235,48.729582719742126,5.034369190935371,0.3425691758044375,0.4467797884189932,0.3151291307424633
0.8714605901877177,48.98613757482441,5.327664675849512,0.8441347957600326,0.5919034539912076,0.7234515676994778
0.8036720768991145,49.96235640621195,5.321117012689176,0.3838383631317086,0.5020274668791744,0.03414006362162875
0.18657005888603584,51.60440953423211,5.225796096055991,0.0,0.0,0.12319607009792938
0.8925589984899778,51.26104651488577,4.438036767404716,1.0,0.6672070911649569,0.2919112330112608
0.5393422419156507,50.205296862646506,5.466753466203083,0.5515353925951958,0.21167184238007153,0.6742641857271483
0.8074401551640625,50.456785955629165,5.159690452947454,0.05588776266967399,0.6004543341428977,0.25319771049712786
0.8960912999234932,50.1756881817292,4.245535455948652,0.47836851010742487,0.9894340963770676,0.8188330088996574
0.3180034749718639,49.211713910786976,4.75179964023256,0.0,0.16210084177929157,0.0064579350334065255
0.11005192452767676,51.746140042971916,4.391258130247402,0.0,0.11175504423996767,0.246719394352094
0.22793516254194168,48.05707023376151,4.282337654977264,0.0,0.30694862977784876,0.17467463423622617
0.4271077886262563,45.69015516907918,5.418119966407316,0.25449322495454074,0.3623745352645783,0.17471464979829018
0.8180147659224931,47.50801384353004,4.243952944400605,0.31150138167658314,0.6573837026332142,0.20319509303852776
0.8607305832563434,52.375876338580404,4.322226240776804,0.5800632363084745,0.5911875723890455,0.5025318411250815
0.006952130531190703,49.40565765773905,5.988972440558789,0.0,0.0,0.0
0.5107473025775657,50.29288436107875,4.765842153123768,0.35367559033560136,0.23905889860500001,0.07782462206097263
0.417411003148779,49.2433944652852,5.320482177118929,0.19250800645412866,0.43996500369499536,0.5727120768868318
0.22210781047073025,51.01227675241735,5.557973611075187,0.4469817479484012,0.0,0.24571538400396464
0.1198653673336828,50.08149264834591,5.384709496908613,0.3613825147893556,0.23556227625759243,0.21964376797030533
0.33761517140362796,49.694008395833684,5.068034117817667,0.3798951337284511,0.042656620840934606,0.06753180433471201
0.9429097039125192,50.75610181814463,4.962509766309485,0.5569976484500202,0.8515733690458872,0.4155311681463082
0.32320293202075523,48.907042656751976,5.262339115783301,0.6103900141857571,0.18932957008373927,0.09622526985239213
0.5187906217433661,50.48476025452242,4.877292911176256,0.031794754782657475,0.20431266308756252,0.3385171327794937
0.7030189588951778,49.299047198396785,5.333383082754036,0.18328078695808486,0.6141590159333289,0.5049301528192636
0.363629602379294,49.60333269238457,4.86324794821791,0.2232389175925211,0.4120373320458367,0.1706156625879611
0.9717820827209607,47.87691395999297,4.907796307235217,1.0,0.6631247648251899,0.2780119719881104
0.9624472949421112,49.0868650537564,5.921631115706231,0.5947474332877759,0.8299270535084234,0.6617417887782716
0.25178229582536416,48.79162375159296,4.754769229423841,0.12952726660288397,0.0,0.1317242920065125
0.49724850589238545,52.01121610457599,4.999675724596191,0.03980194266661252,0.174846935957299,0.0
0.30087830981676966,46.4814175173741,5.209263797203076,0.38776560153314366,0.41952007193288665,0.0
0.2848404943774676,51.6360995357002,5.241699918602733,0.3786299771549994,0.1800799796534133,0.2140461361100775
0.036886947354532795,46.49304116494477,5.145693469576812,0.18216042553397366,0.0,0.0
0.6095643339798968,50.76964910822997,4.36261363248424,0.27646832585725944,0.35234332341862357,0.40645205599926265
0.5026790232288615,48.07320001996071,5.070968103677272,0.19042680165644743,0.23849919654288398,0.05240814416615855
0.05147875124998935,51.10690515271169,5.120384891959163,0.0,0.013714803716553304,0.058521031236246565
0.27864646423661144,49.617958751849365,5.564407206157765,0.20068116674835026,0.15337220060631146,0.04193638548541677
0.9082658859666537,46.68116034523909,5.35145544584201,0.38337401888229117,0.7080391738157144,0.8830304866919865
0.23956189066697242,52.59745613435415,5.5981389419787595,0.0,0.16925151025834312,0.3549642408814776
0.1448948720912231,51.48084518366567,4.495499406823188,0.010892472198072045,0.3126320423239701,0.40782271237165685
0.489452760277563,50.761624533858935,4.492200750587425,0.22520758674634836,0.43077186016612257,0.24584379481577234
0.9856504541106007,48.22643528416897,5.144336826334081,0.5429335939486054,0.8078885822619883,0.6885589572929146
0.2420552715115004,51.50114159114918,5.561584887489583,0.25304539856564257,0.35631502221780353,0.14151960244092066
0.6721355474058786,47.09742898310058,4.886340327785526,0.4594190217179357,0.4457863479899716,0.696744260087312
0.7616196153287176,45.16389794732098,4.6146228392638005,0.4450377400147301,0.3819330949927655,0.35505309519700323
0.23763754399239967,46.756529489619396,4.194513648417077,0.19344336469728018,0.35927370668913716,0.0
0.7282163486118596,47.79191575304124,5.166950305860362,0.2823173818629009,0.5665385236751116,0.0
0.3677831327192532,48.30643466545931,4.936187430401475,0.2637925923766427,0.29674003072427924,0.5972915149235628
0.6323058305935795,48.81415994701103,4.77038072297284,0.4474423467606892,0.37922988471564917,0.42945597552856873
0.6335297107608947,48.90236867538028,5.439924423831374,0.11752023723069438,0.38261898310513437,0.44649377078327385
0.5357746840747585,48.43243609338056,4.945887194879783,0.5527500423634131,0.5288393638716954,0.634941555769527
0.0902897700544083,45.72222557064044,4.9986376477114955,0.0,0.21541569726144777,0.0
0.835302495589238,49.96659548742668,5.433230811383872,0.5693616069301841,0.7440503825539272,0.3196479190307746
